nquest,ar,af,w,bollette,cn,cd,c,ncomp,acom5,pesofit,y,cly,nfigli,figli_etamedia,nfigli_maschi,singleparent,singlemom,madre_lavora,padre_lavora,padre_eta,madre_eta,macroarea,madre_laurea,padre_laurea,padre_servizi,padre_industria,madre_servizi,madre_industria
868843,100000,5219.9253,105219.92,,13600,0,13600,2,3,.15194987,17919.133,3,0,,0,1,0,,0,55,,nord,,0,,,,
869003,322500,2292.1956,241792.2,,26400,0,26400,1,2,.86914551,31137.836,7,0,,0,1,1,1,,,47,centro,1,,,,1,0
869006,162000,23000,153723.27,,25600,1200,26800,5,3,.63672405,38846.746,8,3,5,2,0,,1,1,37,32,sud,1,0,1,0,1,0
869021,5000,11817.503,16817.504,,26800,0,26800,4,5,4.4097219,25043.314,6,2,4,1,0,,0,1,39,31,sud,0,0,1,0,,
869022,2000,4500,6300,,19480,2000,21480,2,1,3.3793857,22216.494,5,0,,0,0,,1,1,46,33,nord,0,0,0,1,1,0
869023,80000,900,50900,1500,10800,0,10800,1,3,1.656013,18165.744,4,0,,0,1,0,,1,40,,nord,,0,0,1,,
869042,3500,2148.5435,5648.5435,1400,18000,900,18900,4,1,5.8616371,17807.875,3,2,8,1,0,,0,1,37,38,sud,0,0,0,1,,
869043,301000,4822.7695,250822.77,,38200,0,38200,4,4,1.1831452,45115.496,9,2,1.5,2,0,,0,1,37,35,nord,1,1,1,0,,
871145,100,2814.8337,2914.8337,0,10200,0,10200,1,3,5.8616371,12010.317,2,0,,0,1,1,1,,,48,sud,0,,,,1,0
871191,3880000,2419668,6134668,,88500,1000,89500,4,5,1.8900355,111044.92,10,2,5,2,0,,0,1,47,38,sud,0,1,1,0,,
871237,253000,25648.234,278648.25,,16700,0,16700,4,4,.39961302,18844.008,4,2,24.5,1,0,,0,1,65,58,sud,0,0,1,0,,
871320,485000,43333.227,528333.25,5000,14400,0,14400,2,3,.42091817,56365.07,10,0,,0,0,,1,1,61,60,nord,0,1,1,0,0,1
871440,600,1500,2100,,22150,0,22150,3,2,1.7032908,52485.496,9,0,,0,1,0,,1,57,,nord,,0,0,1,,
871461,267000,130000,397000,,23240,1200,24440,3,2,3.2624424,51638.785,9,1,6,0,0,,1,1,53,44,nord,1,0,0,1,1,0
871533,0,3000,3000,400,13200,400,13600,3,4,1.5570265,15010.996,3,2,15.5,1,1,1,1,,,46,nord,0,,,,1,0
871580,180700,0,180700,2000,13200,500,13700,2,3,.23139878,27200,6,0,,0,0,,0,1,58,58,sud,0,0,0,1,,
871618,200,1364.0297,1564.0297,,9400,0,9400,2,1,2.9094944,16005,3,0,,0,0,,0,1,65,60,sud,0,0,0,1,,
871631,81500,4618.0601,86118.063,2200,21000,0,21000,4,1,5.2674799,20216.926,4,2,4.5,0,0,,0,1,40,36,sud,0,0,1,0,,
871695,100,0,100,,15800,0,15800,5,4,.52505881,9600,1,0,,0,1,0,,0,27,,sud,,0,,,,
871798,50100,0,-39900,,12200,0,12200,1,4,2.3713353,10287.338,1,0,,0,1,0,,1,37,,centro,,1,1,0,,
871811,112000,90000,192000,,18800,0,18800,1,4,1.0845295,25343.477,6,0,,0,1,0,,1,41,,centro,,1,0,1,,
871892,100,3000,3100,,15500,0,15500,1,4,.43407086,16010.996,3,0,,0,1,0,,1,61,,centro,,0,1,0,,
871903,162000,4000,166000,2150,18000,0,18000,4,4,.58628327,26014.66,6,2,15,1,0,,0,1,50,51,centro,0,0,1,0,,
872065,2000,36446.742,38446.742,3000,12720,0,12720,2,4,.78478026,21441.588,5,0,,0,1,0,,1,64,,centro,,0,0,0,,
872077,232000,15308.29,222308.3,,32600,0,32600,4,4,1.1017904,73391.484,10,2,27,1,0,,1,1,61,54,centro,0,0,1,0,1,0
872082,173000,177715.84,340715.84,2400,18600,0,18600,1,4,1.2613819,29705.527,7,0,,0,1,0,,1,48,,centro,,1,1,0,,
872112,82000,175000,257000,,18700,300,19000,2,1,.28254142,53375.715,9,0,,0,1,0,,1,57,,centro,,0,1,0,,
872125,201000,800,201800,4400,20400,0,20400,6,1,.28708428,75102.93,10,2,15,0,0,,0,1,48,50,centro,0,0,0,1,,
872133,166000,500,166500,,25100,400,25500,2,1,.19275135,38901.832,8,0,,0,0,,1,0,65,59,centro,0,0,,,1,0
872166,100500,500,101000,,8420,0,8420,1,1,4.1353521,8701.833,1,0,,0,1,0,,1,47,,centro,,0,1,0,,
872190,120500,3000,23500,,26800,0,26800,2,4,.63087618,34552.484,7,0,,0,0,,1,1,34,37,centro,0,0,1,0,1,0
872199,3000,15000,9560,,22900,15600,38500,3,3,.44119722,42054.98,8,1,14,0,0,,1,1,52,51,centro,1,0,0,1,1,0
872228,200,2000,2200,,10000,0,10000,1,3,.92633086,11407.33,2,0,,0,1,0,,1,49,,centro,,0,0,1,,
872233,1000,12000,13000,,10800,0,10800,1,3,1.4620034,16843.982,3,0,,0,1,1,1,,,31,centro,0,,,,1,0
872261,100000,10000,110000,1500,18000,29000,47000,4,3,1.2571256,31036.652,7,2,7.5,1,0,,1,1,42,38,centro,0,0,0,1,1,0
872312,4500,1900,6400,,22220,650,22870,2,4,.76602912,17456.965,3,1,18,1,1,1,1,,,47,nord,0,,,,0,1
872377,2000,800,2800,2400,13800,0,13800,4,4,.47276551,19802.932,4,2,15.5,1,0,,0,1,46,44,sud,0,0,1,0,,
872385,0,0,0,,9750,0,9750,2,4,.56398499,10000,1,0,,0,1,0,,1,47,,sud,,0,0,1,,
872407,108000,15738.523,123738.52,650,6600,4000,10600,3,3,.53068638,20257.686,4,1,32,0,0,,0,1,54,53,sud,0,0,0,1,,
872413,145000,10282.754,155282.75,,10560,0,10560,1,3,.3897562,21937.689,5,0,,0,1,0,,1,57,,sud,,0,0,1,,
872422,275000,28280.139,303280.13,600,9600,10000,19600,2,3,.27115333,43703.656,8,0,,0,0,,1,1,55,52,sud,1,1,1,0,1,0
872432,108400,15000,123400,2000,16800,0,16800,4,3,.51982892,52854.98,9,0,,0,1,1,1,,,38,sud,0,,,,1,0
872433,134500,8187.333,142687.33,400,6000,12000,18000,1,3,.72736019,18030.01,4,0,,0,1,0,,1,48,,sud,,0,1,0,,
872434,91000,27784.215,110284.22,700,8400,20000,28400,1,3,.94028652,22001.838,5,0,,0,1,0,,1,40,,sud,,0,1,0,,
872443,168000,20000,188000,650,7200,7000,14200,1,3,.69090009,20623.305,4,0,,0,1,1,1,,,42,sud,1,,,,1,0
872450,410000,33077.891,429077.91,2500,12000,1000,13000,3,3,.76435167,54721.238,9,1,10,1,0,,1,1,40,40,sud,1,1,1,0,1,0
872555,116500,14765.548,131265.55,1250,27700,500,28200,3,3,.2166941,34529.121,7,0,,0,1,0,,1,56,,sud,,0,1,0,,
872556,165000,3616.3228,168616.33,2000,33600,1500,35100,4,3,.40149182,31613.254,7,2,4.5,1,0,,1,1,42,39,sud,1,0,1,0,1,0
872572,151500,348.73965,140848.73,1400,21600,600,22200,3,3,.3254174,22970.842,5,2,25.5,2,1,1,0,,,50,sud,0,,,,,
872602,520000,39000,559000,,63800,11000,74800,5,2,2.252106,85936.664,10,3,19,2,0,,1,1,55,51,centro,1,0,1,0,1,0
872619,420500,4400,424900,,22200,0,22200,2,2,1.6333539,25166.127,6,0,,0,0,,1,1,56,55,centro,0,0,0,1,1,0
872646,17000,1000,18000,3000,11400,0,11400,2,5,2.9048352,15000,3,0,,0,0,,0,1,58,58,sud,0,0,0,1,,
872747,250000,4000,253000,3000,32400,1800,34200,3,3,.19677621,52414.66,9,1,34,1,0,,0,0,64,59,nord,0,0,,,,
872748,350000,6297.8262,356297.81,3060,31740,0,31740,4,3,.20687111,47838.082,9,2,25,1,0,,0,0,62,54,nord,0,0,,,,
872781,1000,0,1000,2500,17400,0,17400,4,4,.34236357,34100,7,0,,0,1,0,,1,26,,sud,,0,0,1,,
872924,61000,1000,62000,2300,13200,0,13200,1,4,.47512022,14003.665,2,0,,0,1,0,,1,62,,sud,,0,1,0,,
872963,633000,16000,511000,5000,55200,24000,79200,5,2,2.934314,102262.58,10,3,16.666666,1,0,,0,1,52,42,nord,1,1,1,0,,
873011,133800,3501.1855,135801.19,,35569.602,1450,37019.602,4,3,.63009679,38830.555,8,2,10,1,0,,0,1,43,42,nord,0,0,1,0,,
873023,151500,51658.383,203158.39,1100,21000,450,21450,1,3,.29876038,27162.324,6,0,,0,1,0,,1,58,,nord,,0,1,0,,
873042,60000,2500,62500,2000,24000,0,24000,2,3,.1553711,27009.164,6,0,,0,0,,1,0,67,56,sud,0,0,,,1,0
873043,100,2000,2100,,15760,0,15760,6,4,.59000337,14007.33,2,4,13,3,0,,0,1,48,41,sud,0,0,0,1,,
873052,130500,4564.4277,135064.42,,24800,0,24800,4,4,.46210441,27316.73,6,2,29,2,0,,0,0,61,59,sud,0,0,,,,
873073,110200,6500,116700,,21000,0,21000,1,4,.75793672,23023.824,5,0,,0,1,0,,1,31,,sud,,1,1,0,,
873158,120500,1565.8098,62065.809,2200,14400,0,14400,1,3,3.1339834,18130.631,4,0,,0,1,1,1,,,38,nord,0,,,,1,0
873166,452000,27327.326,479327.31,2000,25200,0,25200,4,3,1.1076145,63700.164,10,2,25.5,2,0,,1,1,55,52,nord,0,0,1,0,1,0
873194,0,25029.545,19029.545,,24940,300,25240,3,5,1.5312396,36529.078,8,1,3,1,0,,1,1,39,37,nord,1,0,1,0,1,0
873202,962000,235620,1196444.8,3500,63600,2500,66100,2,5,.45317778,54391.352,9,0,,0,0,,0,1,53,48,nord,1,1,0,1,,
873207,18850,65000,83850,,20926,200,21126,1,5,.5636034,22826.998,5,0,,0,1,1,1,,,61,nord,1,,,,1,0
873221,4000,3475,7475,4500,24000,700,24700,2,5,1.0187888,31992.109,7,0,,0,0,,1,1,28,29,nord,0,0,0,1,1,0
873231,2000,0,2000,,8360,0,8360,6,5,1.4511955,15050,3,4,15,2,0,,0,1,43,36,nord,0,0,1,0,,
873243,205000,85928,290928,,32200,3000,35200,2,5,.9037835,27918.559,6,1,14,1,1,1,1,,,43,nord,0,,,,1,0
873272,3000,6293.624,7154.4404,250,18300,0,18300,2,5,1.1130599,27023.068,6,1,24,1,1,1,1,,,48,nord,0,,,,1,0
873275,213000,40478,253478,,33800,2800,36600,4,5,1.324348,53437.367,9,2,6,1,0,,1,1,39,36,nord,0,0,1,0,1,0
873281,165400,1125,166525,,20400,1400,21800,1,5,.5636034,21994.123,5,0,,0,1,1,1,,,53,nord,0,,,,1,0
873286,4500,2326.1802,6826.1802,2500,13800,3000,16800,1,5,.63896418,18468.525,4,0,,0,1,1,1,,,52,nord,0,,,,1,0
873287,176000,1860,177860,,25000,600,25600,1,5,1.0517926,25756.818,6,0,,0,1,1,1,,,49,nord,0,,,,1,0
873299,205000,1650,191883,2500,16800,16000,32800,1,5,1.0517926,22906.047,5,0,,0,1,1,1,,,42,nord,0,,,,1,0
873337,5000,1340,6340,,18000,800,18800,1,5,.63896418,18074.912,4,0,,0,1,1,1,,,53,nord,0,,,,0,1
873399,500,471.01251,971.01251,,11840,100,11940,1,5,1.7476183,15201.727,3,0,,0,1,1,1,,,33,nord,0,,,,1,0
873401,180500,1575.1978,82075.195,,18600,300,18900,2,5,1.0333062,32166.037,7,0,,0,0,,1,1,41,36,nord,0,0,1,0,1,0
873402,0,1523.4823,1523.4823,1500,9000,0,9000,1,5,1.9536115,15605.584,3,0,,0,1,0,,1,36,,nord,,1,1,0,,
873457,0,612.72308,612.72308,500,9000,0,9000,1,5,1.332983,15902.246,3,0,,0,1,0,,1,42,,nord,,0,0,1,,
873491,152000,608.68719,152608.69,,78400,0,78400,3,4,1.1132916,58402.23,10,1,13,0,0,,1,1,49,49,nord,0,0,1,0,1,0
873674,202000,17545.555,219545.55,,29300,0,29300,2,1,1.6774005,35468.246,7,0,,0,0,,1,0,61,58,nord,0,0,,,0,1
873772,7500,2514.2415,10014.241,3600,22200,0,22200,3,4,.74515468,21459.215,5,2,13.5,1,1,1,1,,,50,nord,1,,,,1,0
873809,530000,77250.672,477250.66,3240,43500,3000,46500,4,4,.97610533,71605.18,10,2,18,0,0,,1,1,54,53,sud,0,0,1,0,1,0
873859,36000,200,-23800,2500,9600,0,9600,1,4,.29932576,19525.625,4,0,,0,1,0,,1,52,,sud,,0,1,0,,
874278,1000,1407.9758,2407.9758,200,7200,0,7200,4,3,.43145913,16805.16,3,2,18,1,0,,0,1,56,55,sud,0,0,1,0,,
874347,153000,8500,147500,,28800,800,29600,3,3,.54967397,37546.965,8,1,10,1,0,,1,1,49,45,centro,0,0,1,0,1,0
874375,270000,206298.17,476298.19,1700,48139.199,1000,49139.199,3,4,.34847325,92895.344,10,1,18,0,0,,1,1,53,58,sud,1,1,1,0,1,0
874404,100,272.79761,-1627.2024,0,6600,0,6600,1,4,.77356738,5801,1,0,,0,1,0,,1,38,,sud,,0,1,0,,
874514,761000,120000,881000,4000,42950,0,42950,3,3,.72061485,56569.551,10,1,24,0,0,,1,0,62,56,nord,1,0,,,1,0
874515,318500,3000,301500,3000,45400,0,45400,4,3,1.1630392,63010.996,10,2,25,0,0,,0,1,54,52,nord,0,0,1,0,,
874517,403000,4500,370400,,27400,1800,29200,4,3,1.024029,45755.621,9,2,21.5,1,0,,0,1,53,51,nord,0,0,1,0,,
874593,352500,6247.3057,358747.31,400,20400,0,20400,4,4,1.4375193,30022.898,7,2,9.5,1,0,,0,1,38,37,sud,0,0,0,1,,
874607,2000,2000,4000,,20500,0,20500,4,4,.9789564,17007.33,3,2,13.5,2,0,,0,1,43,41,sud,0,0,0,1,,
874670,200,600,-3200,2500,15024,0,15024,4,2,5.8616371,15002.199,3,2,5,1,0,,0,1,40,30,nord,0,0,0,1,,
874681,143000,20000,123000,,30800,0,30800,3,2,3.8550687,38685.188,8,1,1,1,0,,1,1,33,29,centro,0,0,0,1,1,0
874705,181000,19500,185500,2000,22800,0,22800,4,2,2.3802969,49947.199,9,2,18.5,2,0,,1,1,48,46,centro,0,0,1,0,1,0
874717,154000,3200,148600,,27500,0,27500,4,2,2.1277854,29012.621,6,2,12,1,0,,0,1,46,41,centro,0,0,0,1,,
874745,0,0,0,,10060,0,10060,1,5,5.3915119,10000,1,0,,0,1,1,1,,,49,sud,0,,,,1,0
874756,150000,0,97000,1500,18000,0,18000,3,5,2.8604555,43600,8,1,9,1,0,,0,1,54,41,sud,0,0,1,0,,
874761,1000,4200,2700,1000,16200,1000,17200,2,5,5.5802321,23215.395,5,0,,0,0,,0,1,40,36,sud,0,0,1,0,,
874891,152000,31500,183500,1900,24000,0,24000,3,2,1.9655942,41000.441,8,1,37,1,0,,0,1,62,60,nord,0,0,0,1,,
874961,983000,53556.371,1036556.4,5000,27600,600,28200,3,2,1.5145603,51581.043,9,1,18,0,0,,1,1,64,54,nord,1,1,1,0,1,0
875011,150000,6000,156000,2000,18000,650,18650,3,4,.66017991,51021.992,9,1,29,1,0,,1,1,55,54,nord,0,0,1,0,0,1
875020,450000,486.85504,450486.84,3000,9600,0,9600,1,4,.34585565,28801.785,6,0,,0,1,0,,1,60,,nord,,0,1,0,,
875027,0,7000,7000,,14720,0,14720,2,4,1.1864274,35965.656,7,1,32,1,1,1,0,,,61,nord,0,,,,,
875044,500,0,500,0,9600,0,9600,1,5,1.1131972,14800,2,0,,0,1,1,1,,,58,nord,0,,,,1,0
875088,4000,1004.4619,5004.4619,,29940,0,29940,4,3,.34394485,30883.682,7,2,28,1,0,,0,0,57,52,nord,0,0,,,,
875095,177000,15327.343,179727.34,,40800,900,41700,5,3,.6361689,43109.73,8,3,10.666667,3,0,,1,1,45,41,nord,0,0,0,1,1,0
875096,209500,10597.999,214098,1800,38400,1800,40200,4,3,.49800283,46631.332,9,2,16,0,0,,1,1,46,46,nord,1,1,1,0,1,0
875100,3500,23936.832,27436.832,2300,27400,2000,29400,1,3,.77434361,32723.096,7,0,,0,1,0,,1,40,,nord,,1,1,0,,
875126,1000,18400,19400,,28000,0,28000,3,4,.48150977,41687.375,8,1,12,1,0,,1,1,51,46,sud,1,0,1,0,1,0
875139,131000,4500,69500,3000,19200,10600,29800,6,4,.6895436,38614.313,8,4,8.75,2,0,,1,1,50,43,sud,0,0,1,0,1,0
875206,90500,20063.023,110563.02,2300,15600,0,15600,2,3,.2030469,45877.773,9,0,,0,0,,0,1,62,61,nord,0,0,1,0,,
875211,1000,0,-7500,1000,13200,-800,12400,2,3,.88296598,14600,2,1,12,1,1,1,1,,,32,nord,0,,,,1,0
875214,126500,27159.047,113659.05,,42100,0,42100,4,3,.3408021,50321.348,9,2,24.5,1,0,,1,1,55,53,nord,0,0,1,0,1,0
875217,233000,10211.121,239511.13,,18800,0,18800,3,3,.28202647,26039.521,6,1,21,0,0,,1,1,55,51,nord,0,0,1,0,1,0
875221,66000,3750,67750,300,5400,0,5400,4,3,.8075698,7013.7446,1,2,9.5,1,0,,1,0,45,40,nord,0,0,,,1,0
875280,280500,71592.594,349092.59,2500,31000,0,31000,3,1,3.6698105,35592.742,7,2,13.5,1,1,0,,1,52,,nord,,0,1,0,,
875281,0,1400,1400,,6700,0,6700,1,1,3.0215285,11205.132,2,0,,0,1,1,1,,,51,nord,0,,,,1,0
875293,440000,105000,545000,2500,51700,600,52300,3,1,2.822376,68084.852,10,1,22,1,0,,1,1,58,57,nord,1,1,1,0,1,0
875426,258000,13000,271000,1600,41400,0,41400,4,4,.41385999,49797.648,9,2,27.5,2,0,,0,0,64,64,nord,0,0,,,,
875431,140500,589.82861,141089.83,2000,26400,0,26400,2,4,.73266411,34402.16,7,1,24,0,1,1,1,,,52,nord,0,,,,1,0
875439,100300,3198.1731,-27501.826,1100,18600,0,18600,2,4,.40809318,26081.07,6,0,,0,0,,1,1,55,50,nord,0,0,1,0,1,0
875449,300,0,300,500,21000,0,21000,8,4,.99923122,30000,7,2,27,0,1,1,1,,,50,nord,0,,,,1,0
875514,66000,141100,207100,1500,11400,0,11400,1,3,.79831517,21638.078,5,0,,0,1,0,,1,56,,centro,,0,1,0,,
875542,127000,3000,83000,2500,18600,0,18600,3,1,5.8616371,18385.494,4,2,9,2,1,1,1,,,40,nord,0,,,,1,0
875557,182000,7000,189000,3000,20400,0,20400,2,1,3.8035221,24043.656,5,1,22,1,1,1,1,,,56,nord,0,,,,1,0
875585,575000,11000,516000,,47000,0,47000,3,1,3.6859365,79619.359,10,1,3,1,0,,1,1,43,43,nord,1,0,0,1,1,0
875602,150000,11000,161000,1600,22800,0,22800,1,2,1.5349844,26740.318,6,0,,0,1,0,,1,52,,nord,,0,0,1,,
875623,0,900,900,500,7560,0,7560,1,2,2.6501443,5603.2988,1,0,,0,1,0,,1,32,,nord,,0,0,1,,
875635,215000,45000,260000,,21900,500,22400,2,3,.42525917,59255.512,10,0,,0,0,,1,1,43,41,centro,0,0,1,0,1,0
875649,295000,110000,385000,,65200,3000,68200,4,3,.36075997,128419.91,10,2,32,1,0,,0,1,63,61,centro,0,0,0,1,,
875658,3000,12000,15000,,14100,0,14100,1,3,.59818876,18041.783,4,0,,0,1,1,1,,,45,centro,0,,,,0,1
875668,145000,5000,150000,,22100,24000,46100,4,3,.31910002,32408.326,7,2,9.5,2,0,,1,0,63,38,centro,0,0,,,1,0
875679,660000,4197.8896,664197.88,2610,57940,0,57940,2,4,.53271431,94955.383,10,0,,0,0,,1,1,60,59,centro,0,0,0,1,1,0
875686,372000,4806.5127,376806.5,,46100,0,46100,3,4,.74698812,45417.617,9,2,29.5,0,1,0,,0,61,,centro,,0,,,,
875726,1000,2195.5833,3195.5833,2000,18600,0,18600,2,3,1.1161448,18008.047,3,1,16,1,1,1,1,,,40,nord,0,,,,1,0
875817,85500,28858.957,69358.961,3500,15600,0,15600,1,3,.45965818,46549.445,9,0,,0,1,0,,1,42,,nord,,1,1,0,,
875855,775250,9279.8857,769529.88,2500,37600,0,37600,4,3,.31757456,54934.012,9,2,22,1,0,,1,1,54,52,nord,0,0,1,0,1,0
875909,1500000,957000,2457000,,39900,0,39900,3,4,1.0214419,61824.902,10,1,29,1,0,,0,1,61,60,nord,0,0,1,0,,
875969,150200,3000,153200,,19800,0,19800,4,3,.51339936,19810.996,4,2,9.5,1,0,,0,1,41,37,sud,0,0,0,1,,
875977,60300,5000,65300,2000,22200,0,22200,5,3,.51664239,19718.326,4,3,7,3,0,,1,1,40,36,sud,0,0,1,0,1,0
876017,3000,4500,7500,,20000,1500,21500,3,3,.50430149,26616.494,6,1,9,1,0,,1,1,43,37,sud,0,0,1,0,1,0
876042,5000,5000,10000,2100,16800,0,16800,4,3,.88997704,22418.326,5,2,13.5,1,0,,1,1,39,36,sud,0,0,0,1,0,1
876069,80000,1353.109,1353.109,,24300,0,24300,5,3,.8293376,16338.149,3,2,16.5,1,0,,0,1,49,49,nord,0,0,0,1,,
876079,1457000,222000,1679000,2200,16800,6000,22800,4,3,.58114499,50933.883,9,2,16.5,2,0,,1,1,52,47,nord,0,1,0,1,0,1
876093,201000,6001,204501,600,21600,0,21600,2,3,.45407009,45021.996,9,0,,0,0,,1,1,54,55,nord,0,0,0,1,0,1
876104,0,2000,2000,,10200,0,10200,1,2,5.4379616,7007.3306,1,0,,0,1,0,,1,37,,centro,,0,1,0,,
876115,640000,102673.09,732673.06,,36200,40000,76200,1,2,1.1070515,56077.328,9,0,,0,1,0,,1,57,,centro,,1,0,1,,
876125,155000,40000,195000,3000,29400,0,29400,2,2,1.5733701,42346.609,8,1,34,1,1,1,0,,,56,centro,0,,,,,
876127,262500,45000,307500,,35600,0,35600,1,2,1.1070515,40153.941,8,0,,0,1,0,,1,55,,centro,,0,1,0,,
876272,5000,31455.914,36455.914,2200,28020,20200,48220,2,4,.65031266,34620.301,7,0,,0,0,,1,1,51,46,nord,0,0,0,1,1,0
876364,250,1958.6676,2208.6677,,11940,0,11940,4,4,1.4298991,14007.179,2,2,10,1,0,,0,1,45,39,sud,0,0,1,0,,
876388,75512.711,2500,78012.711,,8900,0,8900,1,4,.471405,15461.498,3,0,,0,1,1,1,,,49,nord,0,,,,1,0
876444,307000,38560.695,345560.69,2500,14400,15000,29400,2,2,.24330519,43341.336,8,0,,0,0,,1,0,70,62,centro,1,0,,,1,0
876523,180000,21348.326,199348.33,,8700,2000,10700,3,1,3.3547385,80078.25,10,2,16,0,1,1,1,,,49,nord,0,,,,1,0
876577,182000,17323.967,199323.97,6000,43200,500,43700,3,3,.29171112,50963.496,9,0,,0,0,,1,0,66,60,centro,0,0,,,1,0
876581,402000,5117.311,407117.31,2500,25800,0,25800,3,3,.54354078,35618.758,7,1,4,1,0,,0,1,47,44,centro,0,0,0,1,,
876587,195000,51213.102,246213.09,350,22950,0,22950,2,3,.27157775,47177.711,9,0,,0,0,,0,1,62,60,centro,0,0,0,1,,
876666,253000,1536.6759,254536.67,400,24000,0,24000,3,5,1.2724012,32505.633,7,2,27,1,1,1,1,,,54,sud,0,,,,1,0
876694,158000,19000,112000,,35900,0,35900,4,3,1.8965662,40821.605,8,2,13,2,0,,1,1,47,51,centro,0,0,1,0,0,1
876726,1500,5000,6500,,17700,0,17700,1,3,3.4618783,13018.326,2,0,,0,1,1,1,,,45,centro,0,,,,1,0
876729,153000,2000,145000,,17800,0,17800,2,3,3.1615939,15807.33,3,1,23,0,1,1,1,,,49,centro,1,,,,1,0
876730,0,3500,3500,600,9000,0,9000,1,3,3.9137809,11012.828,2,0,,0,1,0,,1,36,,centro,,0,0,1,,
876786,430000,198000,628000,5000,54000,1500,55500,3,3,1.3616002,74006.289,10,1,29,1,0,,0,1,63,62,centro,0,1,1,0,,
876799,65000,10000,75000,3000,29434.801,0,29434.801,2,3,2.5279088,40071.453,8,0,,0,0,,1,1,56,40,centro,0,0,0,1,1,0
876820,2000,10000,12000,2500,16000,0,16000,1,3,1.3976951,19036.652,4,0,,0,1,0,,1,52,,centro,,0,1,0,,
876833,67000,1805.6503,68305.648,,17400,0,17400,2,1,1.8965518,15646.618,3,0,,0,1,0,,1,41,,sud,,0,0,1,,
877100,301000,55173.086,356173.09,4000,54000,2000,56000,4,5,.72794777,68487.813,10,2,24,0,0,,1,1,58,58,centro,1,1,1,0,1,0
877138,305000,22076.398,327076.41,,31600,0,31600,3,5,.54363,38280.918,8,1,19,0,0,,1,1,53,55,centro,0,0,1,0,1,0
877241,450000,46410.668,316206.88,,44400,1000,45400,4,5,.5824464,61467.285,10,2,20,1,0,,0,1,51,52,centro,0,0,1,0,,
877267,180000,35001,215001,250,16000,0,16000,1,5,.48581746,28428.289,6,0,,0,1,1,1,,,62,centro,0,,,,1,0
877279,700000,32377.758,732377.75,6000,30020,200,30220,3,5,.55908132,57138.672,10,1,21,1,0,,1,1,53,52,centro,0,0,1,0,1,0
877285,283000,20679.854,303679.84,,40700,1500,42200,2,5,.45795408,51935.797,9,0,,0,0,,1,0,55,53,centro,1,0,,,1,0
877473,305000,9966.4512,314966.44,,28600,0,28600,4,4,2.747072,28636.529,6,2,6.5,1,0,,0,1,43,37,sud,0,0,1,0,,
877487,250000,36000,286000,4500,25200,0,25200,2,4,.40275159,62631.949,10,0,,0,0,,1,1,64,52,centro,1,0,0,1,1,0
877553,65500,62000,127500,350,4800,13000,17800,4,1,2.2162282,13707.247,2,2,18.5,2,0,,0,1,54,50,sud,0,0,0,1,,
877612,342500,31707.256,374207.25,3500,38400,0,38400,4,4,1.5711985,58177.891,10,2,18,1,0,,1,1,58,56,nord,0,1,1,0,1,0
877752,5000,6500,11500,,28900,1350,30250,4,3,2.4518406,31123.824,7,2,10.5,1,0,,1,1,49,47,centro,0,0,1,0,1,0
877868,600,522.22479,1122.2247,,15200,0,15200,5,1,3.9557457,19501.914,4,3,11,2,0,,1,1,53,41,nord,0,1,0,1,0,1
878011,384000,8002,392002,,35900,0,35900,2,4,.47450095,28429.33,6,0,,0,0,,0,1,61,58,sud,0,0,0,1,,
878019,600,1000,1600,,17800,0,17800,2,4,.40533537,17503.666,3,0,,0,0,,1,1,61,57,sud,0,0,1,0,1,0
878022,678000,35000,668000,,40600,0,40600,3,4,.33311647,33054.98,7,1,21,0,0,,0,1,56,53,sud,0,0,1,0,,
878039,208000,227810.98,435810.97,,31300,0,31300,3,4,.3674553,45234.992,9,1,33,0,0,,0,1,57,53,sud,0,0,0,1,,
878074,281000,7362.9321,288362.94,,17400,0,17400,1,5,2.0408177,24626.986,5,0,,0,1,1,1,,,39,nord,1,,,,1,0
878103,100500,0,100500,3000,16800,1000,17800,5,5,1.8632622,19000,4,3,23,3,0,,1,0,52,50,nord,1,0,,,1,0
878157,355000,86000,421000,4000,10800,0,10800,3,5,1.3268244,51411.574,9,1,11,1,0,,1,1,54,49,nord,1,0,1,0,1,0
878173,180300,35500,215800,,28700,6000,34700,1,5,1.7015984,37328.285,8,0,,0,1,0,,1,47,,nord,,0,1,0,,
878182,17000,450,17450,1680,21000,750,21750,4,5,2.9534442,34801.648,7,2,9.5,1,0,,0,1,44,34,nord,0,1,1,0,,
878194,682516.56,5874.5249,687337.44,,40700,0,40700,4,5,.67951888,43021.531,8,2,19,2,0,,0,1,55,55,nord,1,1,1,0,,
878197,141500,5000,146500,,17080,1300,18380,3,5,1.9775369,27118.326,6,1,1,1,0,,1,1,41,36,nord,1,1,1,0,1,0
878238,82000,386.31757,82386.32,1500,17400,500,17900,1,5,2.4938519,25401.416,6,0,,0,1,0,,1,36,,nord,,0,1,0,,
878292,515000,0,511000,,42800,0,42800,2,5,.79138452,56000,9,0,,0,0,,1,1,61,57,nord,0,1,1,0,1,0
878309,258000,34441.387,292441.38,,37200,0,37200,3,5,.89646667,58134.512,10,1,14,1,0,,1,1,51,51,nord,1,1,1,0,1,0
878316,929500,88000,736000,,71400,15000,86400,4,5,1.0024004,130639.28,10,2,20.5,0,0,,1,1,57,53,nord,1,0,1,0,1,0
